"x","y","se","age","filename","Pop","species","study"
1965.68047337278,529.069771138273,7.75193798449618,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1966.27218934911,531.00774454516,7.75193798449618,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1967.45562130177,534.883735715881,11.6279069767442,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1969.23076923077,534.883735715881,3.87596899224809,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1971.00591715976,542.635673700377,7.75193798449607,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1972.78106508876,531.007766723633,7.75193798449618,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1975.73964497041,531.007766723633,5.81395348837202,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1978.69822485207,538.759704708129,5.81395348837202,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1981.0650887574,523.255828739137,5.81395348837214,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1983.43195266272,529.069737870564,7.75193798449618,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1985.79881656805,532.945751219757,9.68992248062011,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1988.7573964497,525.193813235261,3.87596899224798,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1991.12426035503,531.007766723633,5.81395348837202,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1994.08284023669,529.069782227509,7.75193798449607,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1996.44970414201,534.883735715881,5.81395348837202,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
2000,534.883735715881,5.81395348837202,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
2002.36686390533,532.945751219757,7.75193798449607,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
2003.55029585799,529.069782227509,7.75193798449607,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
2005.91715976331,534.883735715881,5.81395348837202,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1942.01183431953,320.9302337685,11.1627910277726,NA,"MA_Structsize_Year_Mon(2013)_C_White-Tdeer.jpg","North America","Typical coues white tail deer","MA_Structsize_Year_Mon(2013)"
1956.21301775148,311.627907912023,8.37209327082945,NA,"MA_Structsize_Year_Mon(2013)_C_White-Tdeer.jpg","North America","Typical coues white tail deer","MA_Structsize_Year_Mon(2013)"
1959.17159763314,311.627907912023,8.37209327082945,NA,"MA_Structsize_Year_Mon(2013)_C_White-Tdeer.jpg","North America","Typical coues white tail deer","MA_Structsize_Year_Mon(2013)"
