"x","y","se","age","filename","Pop","species","study"
2009.16705336427,16.000000091221,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,15.7217392216558,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,15.5130435694819,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,14.5391305260036,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,14.2608696564384,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.13457076566,13.9826087868732,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,13.7739131346993,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.13457076566,13.5652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,13.2869566129602,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,13.0086957433949,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,12.5217392216558,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,11.7565218303515,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,18.4347826999167,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,18.1565218303515,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,17.8782609607862,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.14153132251,17.5304348738297,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,17.0434783520906,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,16.7652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,16.5565218303515,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,16.4173913955688,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,16.1391305260036,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,15.9304348738297,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,15.6521740042645,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,15.5130435694819,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,15.304347917308,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,14.9565218303515,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,14.7478261781775,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,14.5391305260036,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,14.3304348738297,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,14.1217392216558,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,13.9130435694819,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,13.7739131346993,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,13.0086957433949,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,12.2434783520906,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,11.9652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,11.4086957433949,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2010.17401392111,10.9913044390471,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2011.18097447796,18.7130435694819,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2011.14849187935,18.0173913955688,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2011.14849187935,17.7391305260036,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2011.14849187935,17.600000091221,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2011.18097447796,16.9739131346993,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2011.14849187935,16.7652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
